track_name,artist_name,playcount,listeners,url,image_url
Ya No Quiero Amor (ft. Maluma & De La Guetto),Bad Bunny,30,1,https://www.last.fm/music/Bad+Bunny/_/Ya+No+Quiero+Amor+(ft.+Maluma+&+De+La+Guetto),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"ACHO PR w/Ñengo Flow, Arcángel & De La Ghetto",Bad Bunny,28,1,"https://www.last.fm/music/Bad+Bunny/_/ACHO+PR+w%2F%C3%91engo+Flow,+Arc%C3%A1ngel+&+De+La+Ghetto",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
dile que ya te cansaste (drivers license),Bad Bunny,30,1,https://www.last.fm/music/Bad+Bunny/_/dile+que+ya+te+cansaste+(drivers+license),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny  Estamos Bien  Video Oficial,Bad Bunny,34,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny++Estamos+Bien++Video+Oficial,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
safaera (slowed),Bad Bunny,32,1,https://www.last.fm/music/Bad+Bunny/_/safaera+(slowed),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY FT. EL ALFA - LA ROMANA X100PRE (Video Oficial) (320 kbps),Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+FT.+EL+ALFA+-+LA+ROMANA+X100PRE+(Video+Oficial)+(320+kbps),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
VOU 787 🅴,Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/VOU+787+%F0%9F%85%B4,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Krippy Kush (feat. Nicki Minaj, Farruko, Travis Scott & Rvssian)",Bad Bunny,34,1,"https://www.last.fm/music/Bad+Bunny/_/Krippy+Kush+(feat.+Nicki+Minaj,+Farruko,+Travis+Scott+&+Rvssian)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dakiti [with Jhay Cortez],Bad Bunny,31,1,https://www.last.fm/music/Bad+Bunny/_/Dakiti+%5Bwith+Jhay+Cortez%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
6 Rings (Rip Kobe Bryant),Bad Bunny,32,1,https://www.last.fm/music/Bad+Bunny/_/6+Rings+(Rip+Kobe+Bryant),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MIA (feat. Drake) - Bad Bunny,Bad Bunny,32,1,https://www.last.fm/music/Bad+Bunny/_/MIA+(feat.+Drake)+-+Bad+Bunny,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
¿Cuál Es Tu Plan? feat. PJ Sin Suela & Ñejo,Bad Bunny,32,1,https://www.last.fm/music/Bad+Bunny/_/%C2%BFCu%C3%A1l+Es+Tu+Plan%3F+feat.+PJ+Sin+Suela+&+%C3%91ejo,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Volando (Remix) ft. Mora & Sech,Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/Volando+(Remix)+ft.+Mora+&+Sech,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Lo Siento Bb feat Julieta Venegas,Bad Bunny,29,1,https://www.last.fm/music/Bad+Bunny/_/Lo+Siento+Bb+feat+Julieta+Venegas,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Titi Me Preguntó (Official Video),Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/Titi+Me+Pregunt%C3%B3+(Official+Video),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Noce De Anoche (feat. Rosalía),Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/La+Noce+De+Anoche+(feat.+Rosal%C3%ADa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Chambea (ReggaetonMagazine.com),Bad Bunny,35,1,https://www.last.fm/music/Bad+Bunny/_/Chambea+(ReggaetonMagazine.com),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
120 Pt2.,Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/120+Pt2.,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Booker T (By JGalvez),Bad Bunny,29,1,https://www.last.fm/music/Bad+Bunny/_/Booker+T+(By+JGalvez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YO VISTO ASI (Intro - Dirty),Bad Bunny,29,1,https://www.last.fm/music/Bad+Bunny/_/YO+VISTO+ASI+(Intro+-+Dirty),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Solita feat. Ozuna, Wisin & Almighty",Bad Bunny,31,1,"https://www.last.fm/music/Bad+Bunny/_/Solita+feat.+Ozuna,+Wisin+&+Almighty",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dakiti (feeat. Jhay Cortez),Bad Bunny,30,1,https://www.last.fm/music/Bad+Bunny/_/Dakiti+(feeat.+Jhay+Cortez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Verano Sin Ti [Live],Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Un+Verano+Sin+Ti+%5BLive%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Burrito Sabanero,Bad Bunny,26,1,https://www.last.fm/music/Bad+Bunny/_/Burrito+Sabanero,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Caro (MONKii Moombahton Remix),Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/Caro+(MONKii+Moombahton+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
LA NOCHE DE ANOCHE (ft.Rosalía),Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/LA+NOCHE+DE+ANOCHE+(ft.Rosal%C3%ADa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
WHERE SHE GOES (BENGRO Remix),Bad Bunny,26,1,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES+(BENGRO+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Sensualidad (Ft. J Balvin Y Prince Royce),Bad Bunny,34,1,https://www.last.fm/music/Bad+Bunny/_/Sensualidad+(Ft.+J+Balvin+Y+Prince+Royce),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Solo de Mí (Chill),Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Solo+de+M%C3%AD+(Chill),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Safaera feat. Jowell & Randy, Ñengo Flow",Bad Bunny,28,1,"https://www.last.fm/music/Bad+Bunny/_/Safaera+feat.+Jowell+&+Randy,+%C3%91engo+Flow",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito [with Chencho Corleone],Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+%5Bwith+Chencho+Corleone%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Estamos Arriba feat. Mike Towers,Bad Bunny,30,1,https://www.last.fm/music/Bad+Bunny/_/Estamos+Arriba+feat.+Mike+Towers,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
WHERE SHE GOES (Jaxx Noveira Remix),Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES+(Jaxx+Noveira+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Party (Feat. Rauw Alejandro,Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Party+(Feat.+Rauw+Alejandro,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MR. OCTOBER 🅴,Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/MR.+OCTOBER+%F0%9F%85%B4,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni (DANI House Remix),Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+(DANI+House+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
VETE (Slowed + Reverb),Bad Bunny,29,1,https://www.last.fm/music/Bad+Bunny/_/VETE+(Slowed+%252B+Reverb),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Qué Malo w/Ñengo Flow,Bad Bunny,26,1,https://www.last.fm/music/Bad+Bunny/_/Qu%C3%A9+Malo+w%2F%C3%91engo+Flow,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
THUNDER Y LIGHTNING w/Eladio Carrión,Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/THUNDER+Y+LIGHTNING+w%2FEladio+Carri%C3%B3n,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Tu No Metes Cabra Ft. Anuel, Cosculluela, Daddy Yankee (Remix)",Bad Bunny,33,1,"https://www.last.fm/music/Bad+Bunny/_/Tu+No+Metes+Cabra+Ft.+Anuel,+Cosculluela,+Daddy+Yankee+(Remix)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Monaco (chopped & screwed) by DJ Nocternal,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Monaco+(chopped+&+screwed)+by+DJ+Nocternal,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor - Bad Bunny - Soy Peor - Single,Bad Bunny,33,1,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+-+Bad+Bunny+-+Soy+Peor+-+Single,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Polaroid,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Polaroid,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tu No Vive Así (ft. Arcangel),Bad Bunny,33,1,https://www.last.fm/music/Bad+Bunny/_/Tu+No+Vive+As%C3%AD+(ft.+Arcangel),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Caile ft. Bryant Myers , Zion , De La Ghetto,  Revol",Bad Bunny,33,1,"https://www.last.fm/music/Bad+Bunny/_/Caile+ft.+Bryant+Myers+,+Zion+,+De+La+Ghetto,++Revol",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
ANOCHE (feat. Rosalía),Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/ANOCHE+(feat.+Rosal%C3%ADa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
120//BUGATTI,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/120%2F%2FBUGATTI,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
¿QUIÉN TE ENTIENDE?,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/%C2%BFQUI%C3%89N+TE+ENTIENDE%3F,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DÁKITI (ft. Jhayco),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/D%C3%81KITI+(ft.+Jhayco),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Chambea [ Letra Oficial ],Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Chambea+%5B+Letra+Oficial+%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles (feat. Nengo Flow, DJ Luian, Mambo Kingz, Arcangel)",Bad Bunny,24,1,"https://www.last.fm/music/Bad+Bunny/_/Diles+(feat.+Nengo+Flow,+DJ+Luian,+Mambo+Kingz,+Arcangel)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Lo Siento BB:/ ft. Tainy, Julieta Venegas",Bad Bunny,25,1,"https://www.last.fm/music/Bad+Bunny/_/Lo+Siento+BB:%2F+ft.+Tainy,+Julieta+Venegas",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Andan Por Ahí (feat. Various Artists),Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/Andan+Por+Ah%C3%AD+(feat.+Various+Artists),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Tu No Metes Cabra (Remix) (feat. Daddy Yankee, Anuel AA, Cosculluela)",Bad Bunny,29,1,"https://www.last.fm/music/Bad+Bunny/_/Tu+No+Metes+Cabra+(Remix)+(feat.+Daddy+Yankee,+Anuel+AA,+Cosculluela)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Si Tú Lo Dejas (feat. Rvssian, Farruko, Nicky Jam y King Kosa)",Bad Bunny,30,1,"https://www.last.fm/music/Bad+Bunny/_/Si+T%C3%BA+Lo+Dejas+(feat.+Rvssian,+Farruko,+Nicky+Jam+y+King+Kosa)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soliá (slowed to Perfection),Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Soli%C3%A1+(slowed+to+Perfection),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Titi Me Pregunto Pt. III [Live],Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Titi+Me+Pregunto+Pt.+III+%5BLive%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles (featuring Ñengo Flow, Ozuna, Arcangel & Farruko)",Bad Bunny,25,1,"https://www.last.fm/music/Bad+Bunny/_/Diles+(featuring+%C3%91engo+Flow,+Ozuna,+Arcangel+&+Farruko)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Nostalgia ft. Bad Gyal,Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Nostalgia+ft.+Bad+Gyal,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Andrea w/Buscabulla,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Andrea+w%2FBuscabulla,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Lo Siento BB:/ w/Julieta Venegas (Tainy),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Lo+Siento+BB:%2F+w%2FJulieta+Venegas+(Tainy),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ojitos Lindos [ft. Bomba Estéreo],Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Ojitos+Lindos+%5Bft.+Bomba+Est%C3%A9reo%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Si Veo A Tu Mama (DJ Morphius vs Muzik Junkies Guaracha Mix) (Clean Extended),Bad Bunny,26,1,https://www.last.fm/music/Bad+Bunny/_/Si+Veo+A+Tu+Mama+(DJ+Morphius+vs+Muzik+Junkies+Guaracha+Mix)+(Clean+Extended),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
14. Ojitos Lindos,Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/14.+Ojitos+Lindos,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bugatti / @musicfreshve,Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/Bugatti+%2F+@musicfreshve,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
El Apagón (feat. Gabriela Berlingeri),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/El+Apag%C3%B3n+(feat.+Gabriela+Berlingeri),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
SÍ ESTUVIÉSEMOS JUNTOS,Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/S%C3%8D+ESTUVI%C3%89SEMOS+JUNTOS,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
NI BIEN NI MAL [Diciembre 2018][Www.FmVictoria979.BlogSpot.Com.Ar],Bad Bunny,28,1,https://www.last.fm/music/Bad+Bunny/_/NI+BIEN+NI+MAL+%5BDiciembre+2018%5D%5BWww.FmVictoria979.BlogSpot.Com.Ar%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Difícil (Slowed Down),Bad Bunny,26,1,https://www.last.fm/music/Bad+Bunny/_/La+Dif%C3%ADcil+(Slowed+Down),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
CÓMO SE SIENTE (Remix) (featuring Jhay Cortez),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/C%C3%93MO+SE+SIENTE+(Remix)+(featuring+Jhay+Cortez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
25/8 (Versión Extendida),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/25%2F8+(Versi%C3%B3n+Extendida),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
PA’ ROMPERLA (featuring Don Omar),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/PA%E2%80%99+ROMPERLA+(featuring+Don+Omar),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Me Porto Bonito | Un Verano Sin Ti,Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Me+Porto+Bonito+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Qué Malo (featuring Сengo Flow),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Qu%C3%A9+Malo+(featuring+%D0%A1engo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Sensualidad (feat J Balvin & Prince Royce),Bad Bunny,29,1,https://www.last.fm/music/Bad+Bunny/_/Sensualidad+(feat+J+Balvin+&+Prince+Royce),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot [Live],Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/Tarot+%5BLive%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito (feat. Chencho),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+(feat.+Chencho),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
CÓMO SE SIENTE (Remix) [feat. Jhayco],Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/C%C3%93MO+SE+SIENTE+(Remix)+%5Bfeat.+Jhayco%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Santa [Live],Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/La+Santa+%5BLive%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DRUNK (feat. ¥$ & Kodak Black),Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/DRUNK+(feat.+%C2%A5$+&+Kodak+Black),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DAKITI (Afro House Remix),Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/DAKITI+(Afro+House+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Yonaguni (Video Oficial)(MP3_70K),Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Yonaguni+(Video+Oficial)(MP3_70K),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera Ft. Jowell & Randy y Ñengo Flow,Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Safaera+Ft.+Jowell+&+Randy+y+%C3%91engo+Flow,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Otra Vez (featuring Kelmitt & Darell),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Otra+Vez+(featuring+Kelmitt+&+Darell),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera (feat. Jowell & Randy and Ñengo Flow),Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+&+Randy%C2%A0and%C2%A0%C3%91engo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera (feat. Jowell and Randy & Ñengo Flow,Bad Bunny,25,1,https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+and+Randy+&+%C3%91engo+Flow,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Caro (Slowed),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/Caro+(Slowed),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles ft Ñengo Flow, Ozuna, Arcangel & Farruko",Bad Bunny,22,1,"https://www.last.fm/music/Bad+Bunny/_/Diles+ft+%C3%91engo+Flow,+Ozuna,+Arcangel+&+Farruko",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Maldades (Remix),Bad Bunny,27,1,https://www.last.fm/music/Bad+Bunny/_/Maldades+(Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Despues De La Playa (Rolando Rodriguez Intro Acapella),Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/Despues+De+La+Playa+(Rolando+Rodriguez+Intro+Acapella),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito - Remix,Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+-+Remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Si Tu Lo Dejas (feat. Farruko, Nicky Jam, King Kosa)",Bad Bunny,25,1,"https://www.last.fm/music/Bad+Bunny/_/Si+Tu+Lo+Dejas+(feat.+Farruko,+Nicky+Jam,+King+Kosa)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny x Gigolo & La Exce - Sexto Sentido (Vide,Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+x+Gigolo+&+La+Exce+-+Sexto+Sentido+(Vide,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
LO SIENTO BB:/ (AMAs Perfomance),Bad Bunny,22,1,https://www.last.fm/music/Bad+Bunny/_/LO+SIENTO+BB:%2F+(AMAs+Perfomance),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Caro (BY GabrielPauta) (Www.FlowHot.Net),Bad Bunny,20,1,https://www.last.fm/music/Bad+Bunny/_/Caro+(BY+GabrielPauta)+(Www.FlowHot.Net),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Acho PR (feat. Ñengo Flow, De La Ghetto & Voltio)",Bad Bunny,20,1,"https://www.last.fm/music/Bad+Bunny/_/Acho+PR+(feat.+%C3%91engo+Flow,+De+La+Ghetto+&+Voltio)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Acho PR (feat. Voltio, Ñengo Flow & De La Ghetto)",Bad Bunny,20,1,"https://www.last.fm/music/Bad+Bunny/_/Acho+PR+(feat.+Voltio,+%C3%91engo+Flow+&+De+La+Ghetto)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bum Bum Tam Tam Ft J Balvin & Arcangel (Video Ofi,Bad Bunny,24,1,https://www.last.fm/music/Bad+Bunny/_/Bum+Bum+Tam+Tam+Ft+J+Balvin+&+Arcangel+(Video+Ofi,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Sólo de mi (lofi remix),Bad Bunny,23,1,https://www.last.fm/music/Bad+Bunny/_/S%C3%B3lo+de+mi+(lofi+remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - El Freestyle,Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+El+Freestyle,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot [with Jhay Cortez],Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/Tarot+%5Bwith+Jhay+Cortez%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Otro Atardecer ft The Marías,Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer+ft+The+Mar%C3%ADas,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Demonia Baila (featuring Jantony & Brytiago),Bad Bunny,21,1,https://www.last.fm/music/Bad+Bunny/_/Demonia+Baila+(featuring+Jantony+&+Brytiago),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Solita (feat. Almighty, Ozuna y Wisin)",Bad Bunny,23,1,"https://www.last.fm/music/Bad+Bunny/_/Solita+(feat.+Almighty,+Ozuna+y+Wisin)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
